theDate,stock_code,comp_code,net_Turnover_Net_Sales,EBITDA,EBIT,Net_Profit,Intangibles,Fixed_Assets,Long_Term_Investment,Stocks_Inventories,Cash,Current_Liabilities,Long_Term_Debt,Provisions,Minorities,Total_Shareholders_Equity,Operating_Margin,Return_on_Equity_Capital,Net_Profit_Margin,Current_Ratio,Debt_to_Capital_at_Book,crawl_Timestamp
31 Dec 2015,0159,AMEDIA,11127,-82307,-106106,-105583,296,24455,0,0,13432,5911,0,0,0,32867,-948.84,-123.22,-948.89,2.37,0.04,2019-03-28 01:18:27
31 Dec 2016,0159,AMEDIA,9585,-2504,-10394,-10036,2627,16779,0,0,8098,5496,0,0,0,22776,-104.69,-36.07,-104.71,1.61,0.05,2019-03-28 01:18:27
31 Dec 2017,0159,AMEDIA,15384,0,0,2281,126,20280,0,0,1953,3058,0,0,0,25000,14.79,0,14.83,2.5,0,2019-03-28 01:18:27
31 Mar 2016,5120,AMFIRST,99794,95597,95597,68373,0,0,0,0,35758,180593,648516,0,0,879287,95.91,7.95,68.51,0.56,0.46,2019-03-28 01:18:27
31 Mar 2017,5120,AMFIRST,111539,65347,58255,22239,0,0,0,0,4159,112848,686142,0,0,867206,52.33,2.55,19.94,0.11,0.46,2019-03-28 01:18:27
31 Mar 2018,5120,AMFIRST,114099,0,0,11330,0,0,0,0,3946,167527,633042,0,0,849364,42.59,0,9.93,0.07,0,2019-03-28 01:18:27
31 Mar 2017,03011,AMLEX,32557,0,0,1751,0,27576,0,3549,0,10171,5684,0,0,19358,8.86,0,5.38,1.17,0,2019-03-28 01:18:27
31 Mar 2018,03011,AMLEX,39251,0,0,2150,0,30334,0,5504,1078,12718,6166,0,0,22790,9.73,0,5.48,1.24,0,2019-03-28 01:18:28
31 Mar 2016,1007,AMPROP,168244,81600,72171,84455,0,138710,431672,212513,234411,126027,109739,0,0,1013642,61.18,8.48,50.2,4.05,0.12,2019-03-28 01:18:28
31 Mar 2017,1007,AMPROP,188225,43788,33693,13204,0,227650,731180,192931,38991,325780,256991,0,0,985690,25.94,1.32,7.02,1.29,0.3,2019-03-28 01:18:28
31 Mar 2018,1007,AMPROP,134085,0,0,142320,0,270902,669023,205814,430278,342519,394574,0,0,1065129,150.83,0,106.14,1.97,0,2019-03-28 01:18:28
31 Mar 2012,1007PA,AMPROP-PA,256831,119677,114084,101976,0,43591,166837,189867,155023,78837,150640,0,15416,661244,44.74,16.56,39.71,5.38,0.18,2019-03-28 01:18:28
31 Mar 2013,1007PA,AMPROP-PA,174048,105743,100718,96796,0,48099,298617,205393,84284,95808,208836,0,0,778970,60.03,13.44,55.61,3.81,0.23,2019-03-28 01:18:28
31 Mar 2014,1007PA,AMPROP-PA,170194,179852,172775,171302,0,132933,260427,202313,329168,157872,290484,0,0,989727,99.62,19.37,100.65,3.95,0.25,2019-03-28 01:18:28
31 Mar 2012,1007PB,AMPROP-PB,256831,119677,114084,101976,0,43591,166837,189867,155023,78837,150640,0,15416,661244,44.74,16.56,39.71,5.38,0.18,2019-03-28 01:18:28
31 Mar 2013,1007PB,AMPROP-PB,174048,105743,100718,96796,0,48099,298617,205393,84284,95808,208836,0,0,778970,60.03,13.44,55.61,3.81,0.23,2019-03-28 01:18:28
31 Mar 2014,1007PB,AMPROP-PB,170194,179852,172775,171302,0,132933,260427,202313,329168,157872,290484,0,0,989727,99.62,19.37,100.65,3.95,0.25,2019-03-28 01:18:28
30 Jun 2016,7051,AMTEK,31799,-1302,-2338,-2619,0,7138,0,10615,10071,19026,1376,0,0,18889,-6.64,-12.97,-8.24,1.66,0.18,2019-03-28 01:18:28
30 Jun 2017,7051,AMTEK,25822,-2458,-3112,-3260,0,6571,0,11010,7653,20006,802,0,0,15628,-10.99,-18.89,-12.62,1.47,0.25,2019-03-28 01:18:28
30 Jun 2018,7051,AMTEK,15960,0,0,-5243,0,83,0,0,5228,4827,200,0,0,10435,-30.19,0,-32.85,1.84,0,2019-03-28 01:18:28
30 Nov 2015,7031,AMTEL,56656,3695,393,818,3410,2046,1400,11010,13075,18606,0,0,0,44277,2.18,1.87,1.44,3.05,0.01,2019-03-28 01:18:28
30 Nov 2016,7031,AMTEL,47417,3005,642,257,2242,1853,1835,9146,13224,21422,0,0,0,45902,2.37,0.57,0.54,2.88,0.01,2019-03-28 01:18:28
30 Nov 2017,7031,AMTEL,33427,-1824,-3592,-2908,581,2037,1321,10829,12370,17579,0,0,0,42950,-9.44,-6.55,-8.7,3.24,0.02,2019-03-28 01:18:28
31 Dec 2015,5959,AMVERTON,122182,34269,29031,23536,19085,266904,3470,368563,59294,136615,0,0,0,619489,25.23,3.86,19.26,3.44,0,2019-03-28 01:18:28
31 Dec 2016,5959,AMVERTON,115331,30160,25279,19682,19085,156792,1646,404522,6030,156757,0,0,0,640364,23.97,3.12,17.07,3.24,0,2019-03-28 01:18:28
31 Dec 2017,5959,AMVERTON,160709,37488,31127,24190,19085,156661,1521,402671,71088,155548,0,0,0,665798,20.52,3.7,15.05,3.42,0,2019-03-28 01:18:28
31 Dec 2015,6351,AMWAY,1019924,95910,88523,63928,4782,64258,0,83903,182473,189206,0,0,0,205410,8.76,29.26,6.27,1.65,0,2019-03-28 01:18:28
31 Dec 2016,6351,AMWAY,1087501,71040,64603,54649,4782,64218,0,94894,41763,212110,0,0,0,210764,6.71,26.26,5.03,1.59,0.01,2019-03-28 01:18:28
31 Dec 2017,6351,AMWAY,984214,71241,64910,52644,4782,60718,0,126159,163402,195611,0,0,0,214073,7.16,24.78,5.35,1.72,0.01,2019-03-28 01:18:29
30 Apr 2016,7083,ANALABS,155176,18656,11057,13254,9915,150115,31426,21587,39055,40740,9457,0,0,221252,10.25,6.15,8.54,2.41,0.09,2019-03-28 01:18:29
30 Apr 2017,7083,ANALABS,149763,19327,11422,11108,10022,147030,43919,18562,40226,38909,4023,0,0,235394,10.35,4.87,7.42,2.47,0.07,2019-03-28 01:18:29
30 Apr 2018,7083,ANALABS,137505,0,0,9489,9943,144114,50772,17916,50323,38727,6399,0,0,249694,9.15,0,6.9,2.79,0,2019-03-28 01:18:29
31 May 2016,4758,ANCOM,1509312,39130,18784,-6990,101199,235551,3715,119846,99835,441049,11550,3808,0,441498,2,-1.62,-0.46,1.24,0.25,2019-03-28 01:18:29
31 May 2017,4758,ANCOM,1700261,89251,63652,17466,103237,292559,3154,148101,135317,599595,56510,4221,0,470228,3.86,3.83,1.03,1.2,0.33,2019-03-28 01:18:29
31 May 2018,4758,ANCOM,1954809,0,0,17581,98766,286399,7268,129581,139446,659997,51403,4672,0,485645,3.38,0,0.9,1.21,0,2019-03-28 01:18:29
31 May 2016,0048,ANCOMLB,32366,3651,-812,-1654,0,29988,1802,614,8339,7909,0,0,0,43649,-0.57,-3.71,-5.11,3.23,0.05,2019-03-28 01:18:29
31 May 2017,0048,ANCOMLB,28333,1147,-2885,-4128,0,29805,1802,0,9320,11284,0,0,0,34970,-8.46,-10.5,-14.57,1.85,0.08,2019-03-28 01:18:29
31 May 2018,0048,ANCOMLB,28980,0,0,-792,0,27040,1802,0,7705,7331,1320,0,0,32741,5.3,0,-2.73,2.53,0,2019-03-28 01:18:29
31 Dec 2015,6556,ANNJOO,1760928,-38024,-85575,-135475,7182,1038971,11373,951990,62415,1498797,0,5942,0,926576,-4.57,-13.62,-7.69,0.87,0.53,2019-03-28 01:18:29
31 Dec 2016,6556,ANNJOO,1870050,290529,248054,166775,7468,1019188,11073,830764,31659,1167885,0,6307,0,1068139,13.14,16.72,8.92,1.05,0.41,2019-03-28 01:18:29
31 Dec 2017,6556,ANNJOO,2195212,0,0,205384,7468,1001544,10776,846718,56529,1074157,0,5207,0,1227339,13.29,0,9.36,1.25,0,2019-03-28 01:18:29
31 Dec 2011,6556PA,ANNJOO-PA,2237320,133289,100187,61216,8012,1144470,13662,1280143,60241,1225330,493730,7154,4059,1074289,3.98,5.74,2.74,1.33,0.55,2019-03-28 01:18:29
31 Dec 2012,6556PA,ANNJOO-PA,2110760,6516,-37595,-19482,7459,1147310,12055,1339427,46652,1451752,19690,7404,0,1041437,-0.32,-1.84,-0.92,1.17,0.57,2019-03-28 01:18:29
31 Dec 2013,6556PA,ANNJOO-PA,2155373,134736,86617,12268,7182,1117367,11529,1449827,52805,1722102,4480,6703,0,1049195,2.91,1.17,0.57,1.1,0.59,2019-03-28 01:18:29
31 Mar 2016,9342,ANZO,6112,-9579,-11091,-10851,0,31493,0,0,5242,4258,0,0,0,43579,-178.71,-23.94,-177.54,4.59,0.03,2019-03-28 01:18:29
31 Mar 2017,9342,ANZO,11895,-2941,-4899,-4725,0,30376,0,0,1737,10344,0,0,0,41991,-39.81,-11.04,-39.72,2.43,0.04,2019-03-28 01:18:29
31 Jul 2018,9342,ANZO,35151,0,0,-5918,0,28160,0,0,14429,9342,0,0,0,146596,-16.82,0,-16.84,13.93,0,2019-03-28 01:18:29
31 Dec 2011,9342WA,ANZO-WA,11614,-625,-1693,-1611,0,33182,0,8753,453,9135,0,0,641,31882,-14.1,-5.77,-13.87,1.19,0.01,2019-03-28 01:18:29
31 Dec 2012,9342WA,ANZO-WA,24341,1273,-3,166,0,31215,818,7863,591,11297,0,0,0,38814,0.26,0.47,0.68,1.8,0.02,2019-03-28 01:18:29
31 Dec 2013,9342WA,ANZO-WA,16962,-2426,-3797,-3719,0,30495,0,6979,7079,3846,0,0,0,51898,-21.56,-8.2,-21.93,7.17,0.01,2019-03-28 01:18:30
31 Dec 2011,9342WB,ANZO-WB,11614,-625,-1693,-1611,0,33182,0,8753,453,9135,0,0,641,31882,-14.1,-5.77,-13.87,1.19,0.01,2019-03-28 01:18:30
31 Dec 2012,9342WB,ANZO-WB,24341,1273,-3,166,0,31215,818,7863,591,11297,0,0,0,38814,0.26,0.47,0.68,1.8,0.02,2019-03-28 01:18:30
31 Dec 2013,9342WB,ANZO-WB,16962,-2426,-3797,-3719,0,30495,0,6979,7079,3846,0,0,0,51898,-21.56,-8.2,-21.93,7.17,0.01,2019-03-28 01:18:30
31 Dec 2011,9342WC,ANZO-WC,11614,-625,-1693,-1611,0,33182,0,8753,453,9135,0,0,641,31882,-14.1,-5.77,-13.87,1.19,0.01,2019-03-28 01:18:30
31 Dec 2012,9342WC,ANZO-WC,24341,1273,-3,166,0,31215,818,7863,591,11297,0,0,0,38814,0.26,0.47,0.68,1.8,0.02,2019-03-28 01:18:30
31 Dec 2013,9342WC,ANZO-WC,16962,-2426,-3797,-3719,0,30495,0,6979,7079,3846,0,0,0,51898,-21.56,-8.2,-21.93,7.17,0.01,2019-03-28 01:18:30
30 Sep 2016,5568,APB,89262,2554,-2639,-7127,13458,71588,35,627,50834,13693,0,0,0,178660,-9.4,-3.84,-7.98,7.98,0,2019-03-28 01:18:30
30 Sep 2017,5568,APB,59353,7619,3630,3751,13458,68280,35,573,59375,6289,0,0,0,179085,8.4,2.1,6.32,16.94,0,2019-03-28 01:18:30
30 Sep 2018,5568,APB,73914,0,0,-17655,0,65221,35,769,28188,6634,0,0,0,158105,-25,0,-23.89,15.29,0,2019-03-28 01:18:30
31 Dec 2015,5088,APEX,45917,19674,22959,18418,0,15625,7650,0,131841,60012,0,0,0,285594,48.22,6.38,40.11,4.39,0.01,2019-03-28 01:18:30
31 Dec 2016,5088,APEX,36727,14038,12989,10505,0,14575,6768,0,64491,40107,0,0,0,285964,39.36,3.68,28.6,6.12,0.02,2019-03-28 01:18:30
31 Dec 2017,5088,APEX,44227,0,0,14041,0,13764,6469,0,128352,179226,0,0,0,289868,41.71,0,31.75,2.17,0,2019-03-28 01:18:30
31 Mar 2015,5194,APFT,84531,-2603,-19479,-22051,21305,41324,1623,1478,1988,58511,5438,0,0,33029,-23.05,-50.87,-26.09,0.56,0.14,2019-03-28 01:18:30
31 Jul 2016,5194,APFT,26955,-27412,-42560,-34702,18631,31859,428,1321,2398,58834,0,0,0,14594,-157.66,-145.74,-128.74,0.36,0.12,2019-03-28 01:18:30
31 Jan 2018,5194,APFT,7098,0,0,-64048,0,12220,1761,521,2359,44913,1197,0,0,-19260,-809.88,0,-902.34,0.29,0,2019-03-28 01:18:30
31 Dec 2015,5015,APM,1152839,132065,86067,60490,23381,466610,58337,221793,264214,284207,0,13001,0,1220622,8.37,5.05,5.25,3.14,0.04,2019-03-28 01:18:30
31 Dec 2016,5015,APM,1236630,135060,79057,48582,24601,510972,59837,229492,229479,294422,0,17252,0,1237946,6.95,3.95,3.93,2.97,0.03,2019-03-28 01:18:30
31 Dec 2017,5015,APM,1188519,0,0,39095,19966,572577,58617,242236,232809,297655,0,19715,0,1284590,6.36,0,3.29,2.94,0,2019-03-28 01:18:30
30 Apr 2016,6432,APOLLO,208186,44978,32552,29744,0,102498,4078,18148,107380,11977,0,1705,0,257561,19.23,11.76,14.29,13.56,0,2019-03-28 01:18:31
30 Apr 2017,6432,APOLLO,208918,25302,15810,17833,0,98006,5364,15848,40380,10220,0,2096,0,253250,11.81,6.98,8.54,15.59,0,2019-03-28 01:18:31
30 Apr 2018,6432,APOLLO,190818,0,0,11071,0,103164,3686,14903,94766,8004,0,2390,0,243616,7.72,0,5.8,17.86,0,2019-03-28 01:18:31
31 Dec 2015,0119,APPASIA,10073,-4962,-5405,-5178,0,1290,0,532,11718,2081,0,0,0,15178,-50.72,-51.52,-51.4,7.08,0,2019-03-28 01:18:31
31 Dec 2016,0119,APPASIA,4659,-6211,-7114,-6852,400,1150,52,287,5177,1553,0,0,0,10043,-146.9,-54.34,-147.07,4.14,0.02,2019-03-28 01:18:31
31 Dec 2017,0119,APPASIA,142839,0,0,-416,1066,535,37,179,20535,99472,0,0,0,26620,-0.14,0,-0.29,1.23,0,2019-03-28 01:18:31
30 Sep 2011,0119WA,APPASIA-WA,8356,1065,-674,-631,3541,3105,142,504,4903,2215,0,0,0,15492,-6.37,-3.99,-7.55,3.16,0.03,2019-03-28 01:18:31
30 Sep 2012,0119WA,APPASIA-WA,15120,1841,189,72,3541,2491,0,225,7625,2492,0,0,0,18305,1.35,0.43,0.48,4.54,0,2019-03-28 01:18:31
30 Sep 2013,0119WA,APPASIA-WA,13509,-134,-1577,-1356,3541,591,0,1107,6289,1757,500,0,0,16948,-10.23,-7.69,-10.04,6.23,0.05,2019-03-28 01:18:31
31 Jul 2016,7214,ARANK,483844,20395,14429,15838,0,63172,290,26862,25262,44416,1373,0,0,103671,3.31,16.27,3.27,2.05,0.14,2019-03-28 01:18:31
31 Jul 2017,7214,ARANK,462228,24198,18901,15900,0,54868,442,62590,7751,44089,0,0,0,114345,4.39,14.59,3.44,2.46,0.13,2019-03-28 01:18:31
31 Jul 2018,7214,ARANK,498432,0,0,13942,0,55404,437,52269,31653,48203,0,0,0,124387,3.66,0,2.8,2.53,0,2019-03-28 01:18:31
31 Dec 2015,7007,ARK,17497,1032,1011,734,0,65,0,1080,462,5742,0,0,0,18551,5.82,3.75,4.2,2.96,0,2019-03-28 01:18:31
31 Dec 2016,7007,ARK,6698,-1889,-1915,-2051,0,98,0,6159,1014,6029,0,0,0,17180,-28.49,-11.48,-30.62,3.21,0,2019-03-28 01:18:31
31 Dec 2017,7007,ARK,8131,214,187,187,0,80,0,8391,464,5001,0,0,0,17366,2.36,1.08,2.3,3.97,0,2019-03-28 01:18:31
31 Dec 2011,7007WB,ARK-WB,4087,98664,98635,100769,0,59,0,1419,13477,2896,0,0,0,18127,2419.23,-221.27,2465.6,7.97,0,2019-03-28 01:18:31
31 Dec 2012,7007WB,ARK-WB,12833,337,286,92,0,62,0,0,7103,3842,0,0,0,21700,4.4,0.46,0.72,6.29,0,2019-03-28 01:18:31
31 Dec 2013,7007WB,ARK-WB,9154,534,518,123,0,53,0,0,2565,5020,0,0,0,21823,6.49,0.57,1.34,3.17,0,2019-03-28 01:18:31
31 Dec 2015,5210,ARMADA,2179734,1282555,305392,-234566,0,14143868,618738,6051,1525718,3369316,6259383,0,0,7295772,-2.23,-3.35,-10.76,0.94,0.45,2019-03-28 01:18:31
31 Dec 2016,5210,ARMADA,1317389,449148,-1855688,-1967651,0,16602637,693686,6356,257714,5069098,10529054,98149,0,5590077,-139.93,-30.54,-149.36,0.91,0.59,2019-03-28 01:18:31
31 Dec 2017,5210,ARMADA,2402130,1372425,891941,352247,0,9235066,717627,4199,1846114,6648085,6024982,106921,0,5521031,38.43,6.34,14.66,0.51,0.61,2019-03-28 01:18:31
31 Dec 2011,521040,ARMADA-C40,1543896,899314,563591,359672,1411,4201167,158685,1550,1247416,800090,2559826,0,14697,3528018,35.31,10.7,23.3,2.7,0.44,2019-03-28 01:18:31
31 Dec 2012,521040,ARMADA-C40,1659184,943464,583063,385828,1411,4734845,226744,10750,500500,1036625,2052866,0,0,3767011,35.68,10.58,23.25,1.39,0.38,2019-03-28 01:18:31
31 Dec 2013,521040,ARMADA-C40,2073004,998604,555543,431191,1411,5871084,320429,5559,634538,1793509,2591347,0,0,4380235,27.85,10.58,20.8,1.19,0.43,2019-03-28 01:18:31
31 Dec 2011,521042,ARMADA-C42,1543896,899314,563591,359672,1411,4201167,158685,1550,1247416,800090,2559826,0,14697,3528018,35.31,10.7,23.3,2.7,0.44,2019-03-28 01:18:32
31 Dec 2012,521042,ARMADA-C42,1659184,943464,583063,385828,1411,4734845,226744,10750,500500,1036625,2052866,0,0,3767011,35.68,10.58,23.25,1.39,0.38,2019-03-28 01:18:32
31 Dec 2013,521042,ARMADA-C42,2073004,998604,555543,431191,1411,5871084,320429,5559,634538,1793509,2591347,0,0,4380235,27.85,10.58,20.8,1.19,0.43,2019-03-28 01:18:32
31 Dec 2011,521043,ARMADA-C43,1543896,899314,563591,359672,1411,4201167,158685,1550,1247416,800090,2559826,0,14697,3528018,35.31,10.7,23.3,2.7,0.44,2019-03-28 01:18:32
31 Dec 2012,521043,ARMADA-C43,1659184,943464,583063,385828,1411,4734845,226744,10750,500500,1036625,2052866,0,0,3767011,35.68,10.58,23.25,1.39,0.38,2019-03-28 01:18:32
31 Dec 2013,521043,ARMADA-C43,2073004,998604,555543,431191,1411,5871084,320429,5559,634538,1793509,2591347,0,0,4380235,27.85,10.58,20.8,1.19,0.43,2019-03-28 01:18:32
31 Dec 2011,521044,ARMADA-C44,1543896,899314,563591,359672,1411,4201167,158685,1550,1247416,800090,2559826,0,14697,3528018,35.31,10.7,23.3,2.7,0.44,2019-03-28 01:18:32
31 Dec 2012,521044,ARMADA-C44,1659184,943464,583063,385828,1411,4734845,226744,10750,500500,1036625,2052866,0,0,3767011,35.68,10.58,23.25,1.39,0.38,2019-03-28 01:18:32
31 Dec 2013,521044,ARMADA-C44,2073004,998604,555543,431191,1411,5871084,320429,5559,634538,1793509,2591347,0,0,4380235,27.85,10.58,20.8,1.19,0.43,2019-03-28 01:18:32
31 Dec 2011,521045,ARMADA-C45,1543896,899314,563591,359672,1411,4201167,158685,1550,1247416,800090,2559826,0,14697,3528018,35.31,10.7,23.3,2.7,0.44,2019-03-28 01:18:32
31 Dec 2012,521045,ARMADA-C45,1659184,943464,583063,385828,1411,4734845,226744,10750,500500,1036625,2052866,0,0,3767011,35.68,10.58,23.25,1.39,0.38,2019-03-28 01:18:32
31 Dec 2013,521045,ARMADA-C45,2073004,998604,555543,431191,1411,5871084,320429,5559,634538,1793509,2591347,0,0,4380235,27.85,10.58,20.8,1.19,0.43,2019-03-28 01:18:32
31 Dec 2011,521046,ARMADA-C46,1543896,899314,563591,359672,1411,4201167,158685,1550,1247416,800090,2559826,0,14697,3528018,35.31,10.7,23.3,2.7,0.44,2019-03-28 01:18:32
31 Dec 2012,521046,ARMADA-C46,1659184,943464,583063,385828,1411,4734845,226744,10750,500500,1036625,2052866,0,0,3767011,35.68,10.58,23.25,1.39,0.38,2019-03-28 01:18:32
31 Dec 2013,521046,ARMADA-C46,2073004,998604,555543,431191,1411,5871084,320429,5559,634538,1793509,2591347,0,0,4380235,27.85,10.58,20.8,1.19,0.43,2019-03-28 01:18:32
31 Dec 2011,521047,ARMADA-C47,1543896,899314,563591,359672,1411,4201167,158685,1550,1247416,800090,2559826,0,14697,3528018,35.31,10.7,23.3,2.7,0.44,2019-03-28 01:18:32
31 Dec 2012,521047,ARMADA-C47,1659184,943464,583063,385828,1411,4734845,226744,10750,500500,1036625,2052866,0,0,3767011,35.68,10.58,23.25,1.39,0.38,2019-03-28 01:18:32
31 Dec 2013,521047,ARMADA-C47,2073004,998604,555543,431191,1411,5871084,320429,5559,634538,1793509,2591347,0,0,4380235,27.85,10.58,20.8,1.19,0.43,2019-03-28 01:18:32
31 Dec 2011,521048,ARMADA-C48,1543896,899314,563591,359672,1411,4201167,158685,1550,1247416,800090,2559826,0,14697,3528018,35.31,10.7,23.3,2.7,0.44,2019-03-28 01:18:32
31 Dec 2012,521048,ARMADA-C48,1659184,943464,583063,385828,1411,4734845,226744,10750,500500,1036625,2052866,0,0,3767011,35.68,10.58,23.25,1.39,0.38,2019-03-28 01:18:32
31 Dec 2013,521048,ARMADA-C48,2073004,998604,555543,431191,1411,5871084,320429,5559,634538,1793509,2591347,0,0,4380235,27.85,10.58,20.8,1.19,0.43,2019-03-28 01:18:32
31 Dec 2011,521049,ARMADA-C49,1543896,899314,563591,359672,1411,4201167,158685,1550,1247416,800090,2559826,0,14697,3528018,35.31,10.7,23.3,2.7,0.44,2019-03-28 01:18:32
31 Dec 2012,521049,ARMADA-C49,1659184,943464,583063,385828,1411,4734845,226744,10750,500500,1036625,2052866,0,0,3767011,35.68,10.58,23.25,1.39,0.38,2019-03-28 01:18:32
31 Dec 2013,521049,ARMADA-C49,2073004,998604,555543,431191,1411,5871084,320429,5559,634538,1793509,2591347,0,0,4380235,27.85,10.58,20.8,1.19,0.43,2019-03-28 01:18:32
31 Dec 2011,521050,ARMADA-C50,1543896,899314,563591,359672,1411,4201167,158685,1550,1247416,800090,2559826,0,14697,3528018,35.31,10.7,23.3,2.7,0.44,2019-03-28 01:18:33
31 Dec 2012,521050,ARMADA-C50,1659184,943464,583063,385828,1411,4734845,226744,10750,500500,1036625,2052866,0,0,3767011,35.68,10.58,23.25,1.39,0.38,2019-03-28 01:18:33
31 Dec 2013,521050,ARMADA-C50,2073004,998604,555543,431191,1411,5871084,320429,5559,634538,1793509,2591347,0,0,4380235,27.85,10.58,20.8,1.19,0.43,2019-03-28 01:18:33
31 Dec 2016,5127,ARREIT,57633,52819,47251,40541,0,0,0,0,20291,49960,290150,0,0,686062,93.34,5.93,70.34,1.08,0.3,2019-03-28 01:18:33
31 Dec 2017,5127,ARREIT,61036,53183,46804,74254,0,0,0,0,196768,51200,738132,0,0,728290,146.77,10.5,121.66,6.31,0.5,2019-03-28 01:18:33
31 Dec 2018,5127,ARREIT,97244,0,0,81250,0,0,0,0,34710,37548,670484,0,0,775214,126.63,0,83.55,2.6,0,2019-03-28 01:18:33
31 Dec 2015,1481,ASB,268837,203,-703,-11591,97648,127736,78635,59420,159764,101639,0,1427,0,479154,1.59,-2.42,-4.31,3.12,0.13,2019-03-28 01:18:33
31 Dec 2016,1481,ASB,276775,30560,21239,3858,97172,156155,80836,42016,139849,101911,56542,1609,0,514076,7.96,0.78,1.39,3.54,0.15,2019-03-28 01:18:33
31 Dec 2017,1481,ASB,265923,0,0,-663,95867,156848,89307,40086,158047,135922,37612,1747,0,496069,5.12,0,-0.25,2.55,0,2019-03-28 01:18:33
31 Mar 2016,0068,ASDION,19844,427,-1961,-1742,5480,10949,6000,125,4637,12832,1441,0,0,20196,-10.02,-7.79,-8.78,1.02,0.13,2019-03-28 01:18:33
31 Mar 2017,0068,ASDION,7546,-4060,-7542,-7796,4280,5755,0,0,351,4983,0,0,0,11546,-99.83,-49.12,-103.31,1.03,0.1,2019-03-28 01:18:33
31 Mar 2018,0068,ASDION,4204,0,0,-4870,6336,6138,0,3527,986,9707,1032,0,0,11970,-117.03,0,-115.84,0.92,0,2019-03-28 01:18:33
31 Mar 2012,0068WB,ASDION-WB,10999,-6705,-8247,-7767,33,10268,2743,643,643,6932,3188,0,355,6827,-70.51,-76.69,-70.62,0.64,0.26,2019-03-28 01:18:33
31 Mar 2013,0068WB,ASDION-WB,6071,-1859,-2337,-2326,33,15492,340,267,204,4413,3209,0,0,9456,-35.84,-28.57,-38.31,0.4,0.26,2019-03-28 01:18:33
31 Mar 2014,0068WB,ASDION-WB,4369,-2121,-3020,-3098,426,14823,32,152,15547,4890,3240,0,0,26409,-70.79,-17.28,-70.91,4.01,0.12,2019-03-28 01:18:33
31 Mar 2016,7722,ASIABRN,241821,-21086,-35185,-45223,169143,19180,0,136266,9882,214485,0,0,0,194657,-14.45,-20.8,-18.7,1.03,0.46,2019-03-28 01:18:33
31 Mar 2017,7722,ASIABRN,209263,-47207,-62140,-58494,161905,9621,0,62702,13566,179320,0,0,0,136164,-29.55,-35.36,-27.95,0.74,0.49,2019-03-28 01:18:33
31 Mar 2018,7722,ASIABRN,150588,0,0,-19197,157705,7351,0,46072,8621,123572,0,0,0,144537,-6.67,0,-12.75,0.74,0,2019-03-28 01:18:33
31 Mar 2016,7129,ASIAFLE,389856,95477,84588,76502,31760,100613,136465,107959,75577,98141,0,0,0,521824,25.35,15.55,19.62,3.65,0.05,2019-03-28 01:18:33
31 Mar 2017,7129,ASIAFLE,350324,74581,64740,55921,31455,102486,142231,105939,72438,83072,0,0,0,557907,20.32,10.36,15.96,4.49,0.04,2019-03-28 01:18:33
31 Mar 2018,7129,ASIAFLE,351814,0,0,59149,31113,104471,150346,114672,116587,78884,0,0,0,586014,20.45,0,16.81,4.92,0,2019-03-28 01:18:33
31 Mar 2016,4057,ASIAPAC,154905,115973,112893,73634,14104,11135,3867,138665,69614,283700,263243,0,0,862549,74.42,8.9,47.53,1.06,0.23,2019-03-28 01:18:33
31 Mar 2017,4057,ASIAPAC,268328,46713,44147,8817,695,9557,4878,109333,42839,244838,271847,0,0,860517,17.1,1.02,3.29,1.04,0.24,2019-03-28 01:18:34
31 Mar 2018,4057,ASIAPAC,192071,0,0,44395,503,10280,4735,105378,56283,167757,259794,0,0,991290,46.23,0,23.11,1.76,0,2019-03-28 01:18:34
31 Mar 2012,4057LC,ASIAPAC-LC,88776,15555,6640,15702,23174,34229,9435,172055,176870,54117,264996,0,-51,323751,11.06,4.95,17.69,7.17,0.37,2019-03-28 01:18:34
31 Mar 2013,4057LC,ASIAPAC-LC,103238,9832,5433,17628,21453,33665,7148,202634,76095,172586,237057,0,0,342001,8.38,5.3,17.08,1.98,0.38,2019-03-28 01:18:34
31 Mar 2014,4057LC,ASIAPAC-LC,284191,49078,42464,38542,17275,32545,4389,221028,89878,287106,171982,0,0,379633,15.39,10.68,13.56,1.45,0.32,2019-03-28 01:18:34
31 Mar 2012,4057WB,ASIAPAC-WB,88776,15555,6640,15702,23174,34229,9435,172055,176870,54117,264996,0,-51,323751,11.06,4.95,17.69,7.17,0.37,2019-03-28 01:18:34
31 Mar 2013,4057WB,ASIAPAC-WB,103238,9832,5433,17628,21453,33665,7148,202634,76095,172586,237057,0,0,342001,8.38,5.3,17.08,1.98,0.38,2019-03-28 01:18:34
31 Mar 2014,4057WB,ASIAPAC-WB,284191,49078,42464,38542,17275,32545,4389,221028,89878,287106,171982,0,0,379633,15.39,10.68,13.56,1.45,0.32,2019-03-28 01:18:34
31 Mar 2015,0105,ASIAPLY,78457,3704,1935,686,0,24019,0,12629,10498,37359,0,0,0,22670,2.47,3.03,0.87,1.03,0.33,2019-03-28 01:18:34
31 Dec 2016,0105,ASIAPLY,58153,7674,5986,4062,0,38226,0,10976,14983,15545,0,0,0,59498,10.32,8.6,6.99,2.58,0.04,2019-03-28 01:18:34
31 Dec 2017,0105,ASIAPLY,83245,0,0,647,0,37017,0,10458,29335,23924,0,0,0,79655,1.37,0,0.78,2.91,0,2019-03-28 01:18:34
