theDate|stock_code|comp_code|net_Turnover_Net_Sales|EBITDA|EBIT|Net_Profit|Intangibles|Fixed_Assets|Long_Term_Investment|Stocks_Inventories|Cash|Current_Liabilities|Long_Term_Debt|Provisions|Minorities|Total_Shareholders_Equity|Operating_Margin|Return_on_Equity_Capital|Net_Profit_Margin|Current_Ratio|Debt_to_Capital_at_Book|crawl_Timestamp
31 Dec 2006| : 129530|PBBANK-C30|-|2,510,877|2,411,473|1,726,688|-|1,198,479|-|-|24.73|-|-|-|-|-|-|-|-|-|-|2019-03-15 00:51:55
31 Dec 2007| : 129530|PBBANK-C30|-|3,101,379|2,998,258|2,123,915|-|1,178,760|-|-|25.62|-|-|-|-|-|-|-|-|-|-|2019-03-15 00:51:55
31 Dec 2008| : 129530|PBBANK-C30|-|3,482,853|3,366,731|2,622,660|-|1,011,489|-|-|22.96|-|-|-|-|-|-|-|-|-|-|2019-03-15 00:51:55
31 Dec 2006| : 129531|PBBANK-C31|-|2,510,877|2,411,473|1,726,688|-|1,198,479|-|-|24.73|-|-|-|-|-|-|-|-|-|-|2019-03-15 00:51:55
31 Dec 2007| : 129531|PBBANK-C31|-|3,101,379|2,998,258|2,123,915|-|1,178,760|-|-|25.62|-|-|-|-|-|-|-|-|-|-|2019-03-15 00:51:55
31 Dec 2008| : 129531|PBBANK-C31|-|3,482,853|3,366,731|2,622,660|-|1,011,489|-|-|22.96|-|-|-|-|-|-|-|-|-|-|2019-03-15 00:51:55
31 Mar 2016| : 6068|PCCS|532,871|844|-9,874|-10,255|2,920|71,525|0|64,801|38,034|179,417|1,223|0|0|97,144|-1.24|-10.08|-1.92|1.08|0.33|2019-03-15 00:51:55
31 Mar 2017| : 6068|PCCS|512,129|6,902|-2,992|-9,236|3,141|68,756|21|61,619|33,348|216,551|514|0|0|88,512|0.33|-9.95|-1.8|1.04|0.33|2019-03-15 00:51:55
31 Mar 2018| : 6068|PCCS|528,964|-|-|4,524|2,250|58,976|0|49,193|51,160|156,116|198|0|0|127,446|2.78|-|0.86|1.37|-|2019-03-15 00:51:55
31 Mar 2012| : 6068WA|PCCS-WA|359,968|19,292|5,845|3,180|853|86,657|70|37,257|24,835|101,362|5,701|0|0|120,612|1.89|2.69|0.88|1.41|0.35|2019-03-15 00:51:55
31 Mar 2013| : 6068WA|PCCS-WA|304,260|13,816|-612|-6,938|2,600|85,490|70|52,674|18,989|108,697|5,607|0|0|113,831|-0.11|-5.92|-2.28|1.3|0.3|2019-03-15 00:51:55
31 Mar 2014| : 6068WA|PCCS-WA|377,859|18,100|6,079|4,707|2,652|76,912|70|45,821|29,229|102,202|3,121|0|0|120,227|2.51|4.02|1.25|1.41|0.29|2019-03-15 00:51:55
31 Dec 2015| : 5183|PCHEM|13,536,000|4,818,000|3,528,000|2,782,000|5,000|16,597,000|1,280,000|1,404,000|9,329,000|3,074,000|0|162,000|0|26,590,000|28.4|10.9|20.55|4.08|0.04|2019-03-15 00:51:55
31 Dec 2016| : 5183|PCHEM|13,860,000|5,394,000|4,048,000|2,932,000|3,000|18,543,000|1,363,000|1,383,000|7,403,000|2,453,000|0|162,000|0|28,313,000|29.65|10.68|21.15|4.69|0.01|2019-03-15 00:51:55
31 Dec 2017| : 5183|PCHEM|17,407,000|6,641,000|5,043,000|4,177,000|1,000|20,792,000|1,234,000|1,723,000|6,674,000|3,344,000|0|116,000|0|28,868,000|30.19|14.61|24|3.24|0.01|2019-03-15 00:51:55
31 Mar 2011| : 518322|PCHEM-C22|14,574,000|5,437,000|4,185,000|2,990,000|2,142,000|13,057,000|1,009,000|1,173,000|8,904,000|2,979,000|3,282,000|0|1,406,000|19,578,000|29.94|16.32|20.52|4.2|0.19|2019-03-15 00:51:55
31 Dec 2012| : 518322|PCHEM-C22|16,599,000|5,639,000|4,389,000|3,518,000|12,000|11,697,000|696,000|1,237,000|9,307,000|2,398,000|0|255,000|0|21,906,000|27.91|16.76|21.19|5.36|0.05|2019-03-15 00:51:55
31 Dec 2013| : 518322|PCHEM-C22|15,202,000|5,245,000|4,172,000|3,146,000|10,000|13,245,000|757,000|1,203,000|10,155,000|2,866,000|0|262,000|0|23,389,000|29.96|13.89|20.69|4.63|0.04|2019-03-15 00:51:56
31 Mar 2011| : 518323|PCHEM-C23|14,574,000|5,437,000|4,185,000|2,990,000|2,142,000|13,057,000|1,009,000|1,173,000|8,904,000|2,979,000|3,282,000|0|1,406,000|19,578,000|29.94|16.32|20.52|4.2|0.19|2019-03-15 00:51:56
31 Dec 2012| : 518323|PCHEM-C23|16,599,000|5,639,000|4,389,000|3,518,000|12,000|11,697,000|696,000|1,237,000|9,307,000|2,398,000|0|255,000|0|21,906,000|27.91|16.76|21.19|5.36|0.05|2019-03-15 00:51:56
31 Dec 2013| : 518323|PCHEM-C23|15,202,000|5,245,000|4,172,000|3,146,000|10,000|13,245,000|757,000|1,203,000|10,155,000|2,866,000|0|262,000|0|23,389,000|29.96|13.89|20.69|4.63|0.04|2019-03-15 00:51:56
31 Mar 2011| : 518324|PCHEM-C24|14,574,000|5,437,000|4,185,000|2,990,000|2,142,000|13,057,000|1,009,000|1,173,000|8,904,000|2,979,000|3,282,000|0|1,406,000|19,578,000|29.94|16.32|20.52|4.2|0.19|2019-03-15 00:51:56
31 Dec 2012| : 518324|PCHEM-C24|16,599,000|5,639,000|4,389,000|3,518,000|12,000|11,697,000|696,000|1,237,000|9,307,000|2,398,000|0|255,000|0|21,906,000|27.91|16.76|21.19|5.36|0.05|2019-03-15 00:51:56
31 Dec 2013| : 518324|PCHEM-C24|15,202,000|5,245,000|4,172,000|3,146,000|10,000|13,245,000|757,000|1,203,000|10,155,000|2,866,000|0|262,000|0|23,389,000|29.96|13.89|20.69|4.63|0.04|2019-03-15 00:51:56
31 Mar 2011| : 518325|PCHEM-C25|14,574,000|5,437,000|4,185,000|2,990,000|2,142,000|13,057,000|1,009,000|1,173,000|8,904,000|2,979,000|3,282,000|0|1,406,000|19,578,000|29.94|16.32|20.52|4.2|0.19|2019-03-15 00:51:56
31 Dec 2012| : 518325|PCHEM-C25|16,599,000|5,639,000|4,389,000|3,518,000|12,000|11,697,000|696,000|1,237,000|9,307,000|2,398,000|0|255,000|0|21,906,000|27.91|16.76|21.19|5.36|0.05|2019-03-15 00:51:56
31 Dec 2013| : 518325|PCHEM-C25|15,202,000|5,245,000|4,172,000|3,146,000|10,000|13,245,000|757,000|1,203,000|10,155,000|2,866,000|0|262,000|0|23,389,000|29.96|13.89|20.69|4.63|0.04|2019-03-15 00:51:56
31 Mar 2011| : 518326|PCHEM-C26|14,574,000|5,437,000|4,185,000|2,990,000|2,142,000|13,057,000|1,009,000|1,173,000|8,904,000|2,979,000|3,282,000|0|1,406,000|19,578,000|29.94|16.32|20.52|4.2|0.19|2019-03-15 00:51:56
31 Dec 2012| : 518326|PCHEM-C26|16,599,000|5,639,000|4,389,000|3,518,000|12,000|11,697,000|696,000|1,237,000|9,307,000|2,398,000|0|255,000|0|21,906,000|27.91|16.76|21.19|5.36|0.05|2019-03-15 00:51:56
31 Dec 2013| : 518326|PCHEM-C26|15,202,000|5,245,000|4,172,000|3,146,000|10,000|13,245,000|757,000|1,203,000|10,155,000|2,866,000|0|262,000|0|23,389,000|29.96|13.89|20.69|4.63|0.04|2019-03-15 00:51:56
31 Mar 2011| : 518327|PCHEM-C27|14,574,000|5,437,000|4,185,000|2,990,000|2,142,000|13,057,000|1,009,000|1,173,000|8,904,000|2,979,000|3,282,000|0|1,406,000|19,578,000|29.94|16.32|20.52|4.2|0.19|2019-03-15 00:51:56
31 Dec 2012| : 518327|PCHEM-C27|16,599,000|5,639,000|4,389,000|3,518,000|12,000|11,697,000|696,000|1,237,000|9,307,000|2,398,000|0|255,000|0|21,906,000|27.91|16.76|21.19|5.36|0.05|2019-03-15 00:51:56
31 Dec 2013| : 518327|PCHEM-C27|15,202,000|5,245,000|4,172,000|3,146,000|10,000|13,245,000|757,000|1,203,000|10,155,000|2,866,000|0|262,000|0|23,389,000|29.96|13.89|20.69|4.63|0.04|2019-03-15 00:51:56
31 Mar 2011| : 518328|PCHEM-C28|14,574,000|5,437,000|4,185,000|2,990,000|2,142,000|13,057,000|1,009,000|1,173,000|8,904,000|2,979,000|3,282,000|0|1,406,000|19,578,000|29.94|16.32|20.52|4.2|0.19|2019-03-15 00:51:56
31 Dec 2012| : 518328|PCHEM-C28|16,599,000|5,639,000|4,389,000|3,518,000|12,000|11,697,000|696,000|1,237,000|9,307,000|2,398,000|0|255,000|0|21,906,000|27.91|16.76|21.19|5.36|0.05|2019-03-15 00:51:56
31 Dec 2013| : 518328|PCHEM-C28|15,202,000|5,245,000|4,172,000|3,146,000|10,000|13,245,000|757,000|1,203,000|10,155,000|2,866,000|0|262,000|0|23,389,000|29.96|13.89|20.69|4.63|0.04|2019-03-15 00:51:56
30 Jun 2015| : 6254|PDZ|161,311|1,909|-52,924|-60,018|7|24,141|0|0|18,781|31,684|2,974|0|0|35,478|-35.6|-90.52|-37.21|1.45|0.12|2019-03-15 00:51:56
31 Dec 2016| : 6254|PDZ|173,213|-1,103|-3,248|-2,174|7|14,324|0|0|6,143|5,053|0|0|0|31,492|0.02|-6.49|-1.26|4.46|0|2019-03-15 00:51:56
31 Dec 2017| : 6254|PDZ|8,951|-|-|-9,387|7|11,849|0|0|3,435|10,462|0|0|0|21,151|-109.61|-|-104.87|1.92|-|2019-03-15 00:51:57
30 Jun 2011| : 6254WB|PDZ-WB|184,827|11,488|4,974|2,373|7|91,544|0|0|17,721|22,804|7,778|0|6,409|96,809|2.92|2.48|1.28|1.86|0.07|2019-03-15 00:51:57
30 Jun 2012| : 6254WB|PDZ-WB|214,220|19,619|11,391|9,094|7|86,442|0|0|33,022|31,634|6,671|0|7,054|105,909|5.73|8.97|4.25|2.05|0.07|2019-03-15 00:51:57
30 Jun 2013| : 6254WB|PDZ-WB|200,625|4,507|-11,750|-13,829|7|78,497|0|0|23,967|26,099|5,489|0|0|99,524|-5.44|-13.46|-6.89|2.02|0.05|2019-03-15 00:51:57
30 Jun 2016| : 5271|PECCA|126,293|23,354|20,009|14,531|0|50,270|102|19,832|50,920|20,524|0|0|0|156,927|16.05|12.82|11.51|6.43|0|2019-03-15 00:51:57
30 Jun 2017| : 5271|PECCA|122,166|20,792|16,808|14,679|0|50,872|269|16,670|92,691|15,913|0|0|0|163,554|16.06|9.16|12.02|8.44|0|2019-03-15 00:51:57
30 Jun 2018| : 5271|PECCA|112,668|-|-|10,217|0|52,874|5,293|18,887|47,228|19,428|0|0|0|159,282|11.48|-|9.07|6.52|-|2019-03-15 00:51:57
31 Dec 2015| : 5231|PELIKAN|1,331,508|44,577|3,463|-48,960|161,482|449,941|2,807|274,978|71,224|684,943|36,794|296,759|0|463,458|-0.18|-10.26|-3.68|1|0.27|2019-03-15 00:51:57
31 Dec 2016| : 5231|PELIKAN|1,321,301|72,426|40,598|5,325|161,587|423,265|2,725|260,181|62,898|677,739|47,938|345,162|0|424,329|3.65|1.2|0.4|1|0.27|2019-03-15 00:51:57
31 Dec 2017| : 5231|PELIKAN|1,304,879|80,719|51,501|25,356|159,431|400,982|137,075|250,654|52,414|638,604|48,512|311,230|0|447,124|5.24|5.82|1.94|1.02|0.3|2019-03-15 00:51:57
31 Dec 2015| : 5133|PENERGY|654,789|117,280|73,098|47,214|0|436,878|58,150|30,686|213,539|426,821|120,917|0|0|546,911|12.31|8.89|7.21|1.43|0.31|2019-03-15 00:51:57
31 Dec 2016| : 5133|PENERGY|332,084|8,329|-109,295|-114,199|0|340,283|110,854|8,003|160,644|343,202|69,042|0|0|417,591|-32.59|-23.68|-34.39|1.1|0.35|2019-03-15 00:51:57
31 Dec 2017| : 5133|PENERGY|460,230|4,292|-40,019|-46,033|0|287,655|150,058|8,609|145,260|387,709|1,600|0|0|353,056|-7.34|-11.95|-10|1.02|0.24|2019-03-15 00:51:57
31 May 2016| : 9997|PENSONI|386,258|22,108|16,800|11,250|1,061|95,194|297|70,705|26,979|132,285|17,596|0|0|115,844|4.38|10.04|2.91|1.28|0.36|2019-03-15 00:51:57
31 May 2017| : 9997|PENSONI|341,142|15,613|9,540|6,450|1,068|90,597|338|72,370|22,326|121,665|10,513|0|0|119,572|3.36|5.48|1.89|1.33|0.35|2019-03-15 00:51:57
31 May 2018| : 9997|PENSONI|326,828|-|-|-3,468|1,058|106,915|383|82,938|24,645|137,671|22,362|0|0|114,781|2.59|-|-1.06|1.21|-|2019-03-15 00:51:57
31 May 2011| : 9997WB|PENSONI-WB|297,963|12,222|8,214|3,339|1,024|43,498|162|86,154|15,399|121,796|3,023|0|180|96,959|2.88|3.48|1.12|1.45|0.38|2019-03-15 00:51:57
31 May 2012| : 9997WB|PENSONI-WB|348,643|-796|-7,516|-10,615|1,024|56,995|227|88,861|20,092|145,037|10,011|0|-192|85,491|-2.09|-11.64|-3.04|1.25|0.44|2019-03-15 00:51:57
31 May 2013| : 9997WB|PENSONI-WB|362,515|13,204|8,557|3,627|1,025|65,475|247|75,060|24,596|139,100|12,705|0|0|87,797|2.3|4.19|1|1.24|0.4|2019-03-15 00:51:57
31 Dec 2015| : 7160|PENTA|83,604|18,329|13,851|11,954|10,856|42,042|0|6,543|15,382|14,926|0|0|0|77,851|17.57|16.98|14.3|2.92|0|2019-03-15 00:51:57
31 Dec 2016| : 7160|PENTA|151,938|33,484|25,167|27,028|5,304|43,418|0|17,617|23,449|30,578|0|0|0|112,174|19.04|28.45|17.79|3.1|0|2019-03-15 00:51:57
31 Dec 2017| : 7160|PENTA|284,190|-|-|35,968|3,012|45,972|1,011|121,570|82,202|151,722|3,680|0|0|200,346|15.53|-|12.66|2.02|-|2019-03-15 00:51:57
31 Dec 2015| : 7108|PERDANA|228,194|68,440|-43,387|-118,917|10,724|1,596,247|75,358|1,331|46,697|416,652|349,759|0|0|744,543|-25.58|-16.59|-52.11|0.26|0.56|2019-03-15 00:51:57
31 Dec 2016| : 7108|PERDANA|191,711|99,343|-31,789|-28,040|10,724|1,529,235|48,809|1,368|74,295|276,088|553,251|0|0|743,563|13.96|-3.77|-14.63|0.41|0.52|2019-03-15 00:51:57
31 Dec 2017| : 7108|PERDANA|147,787|-|-|-184,479|0|1,246,621|45,291|2,354|77,004|812,580|0|0|0|494,619|-85.07|-|-124.83|0.13|-|2019-03-15 00:51:57
31 Dec 2015| : 0047|PERISAI|214,784|112,564|-231,010|-706,318|75|1,348,104|753,742|0|39,655|623,368|794,522|0|0|845,214|-298.2|-66.11|-328.85|0.28|0.59|2019-03-15 00:51:57
30 Jun 2017| : 0047|PERISAI|275,587|-108,848|-508,137|-560,431|75|1,053,296|548,983|0|16,392|1,457,247|0|0|0|250,903|-186.27|-102.26|-203.36|0.08|0.77|2019-03-15 00:51:58
30 Jun 2018| : 0047|PERISAI|127,180|-|-|-455,623|75|662,558|397,993|0|28,385|1,377,832|0|0|0|-258,582|-306.99|-|-358.25|0.05|-|2019-03-15 00:51:58
31 Dec 2015| : 7080|PERMAJU|99,024|1,499|-3,118|-6,869|0|39,625|0|75,219|8,100|71,460|11,477|0|0|136,789|-2.92|-4.91|-6.94|1.66|0.16|2019-03-15 00:51:58
31 Dec 2016| : 7080|PERMAJU|74,689|-2,158|-9,702|-10,245|0|65,944|0|69,629|8,024|47,009|10,249|0|0|147,165|-12.63|-7.22|-13.72|1.96|0.14|2019-03-15 00:51:58
31 Dec 2017| : 7080|PERMAJU|69,702|-|-|-6,007|0|64,442|0|71,495|860|63,612|0|0|0|140,924|-7.75|-|-8.62|1.25|-|2019-03-15 00:51:58
31 Mar 2016| : 5436|PERSTIM|743,385|83,013|61,213|50,933|0|84,774|0|114,683|136,972|54,801|0|0|0|367,087|8.66|14.17|6.85|6.1|0.01|2019-03-15 00:51:58
31 Mar 2017| : 5436|PERSTIM|840,719|86,818|66,084|55,141|0|94,673|4,874|199,337|91,025|85,897|0|0|0|397,285|8.52|14.43|6.56|4.5|0.05|2019-03-15 00:51:58
31 Mar 2018| : 5436|PERSTIM|938,867|-|-|21,534|0|77,096|0|157,338|118,255|89,294|0|0|0|379,080|3.17|-|2.29|4.35|-|2019-03-15 00:51:58
31 Dec 2015| : 8311|PESONA|258,776|23,227|15,561|11,691|3,035|40,695|0|1,822|23,481|131,867|0|0|0|136,391|6.47|10.38|4.52|1.71|0.03|2019-03-15 00:51:58
31 Dec 2016| : 8311|PESONA|393,018|27,258|16,309|20,030|3,035|58,461|0|1,184|4,036|178,539|4,113|0|0|143,519|7.55|14.31|5.1|1.45|0.05|2019-03-15 00:51:58
31 Dec 2017| : 8311|PESONA|548,760|-|-|19,170|64,755|71,166|0|847|24,803|216,794|90,170|0|0|185,605|6.04|-|3.49|0.98|-|2019-03-15 00:51:58
30 Jun 2011| : 8311WC|PESONA-WC|16,142|-16,520|-17,853|-22,936|0|2,339|0|2,303|3,108|88,448|0|0|0|-17,062|-110.49|410.05|-142.09|0.09|0.9|2019-03-15 00:51:58
31 Dec 2012| : 8311WC|PESONA-WC|220,775|19,526|16,022|11,771|0|12,818|4,495|2,710|50,845|55,649|17|0|0|63,482|7.83|50.72|5.33|2.02|0.01|2019-03-15 00:51:58
31 Dec 2013| : 8311WC|PESONA-WC|296,887|17,388|14,418|11,719|0|16,501|7,165|3,537|88,689|87,443|0|0|0|85,717|5.4|15.71|3.95|1.78|0.01|2019-03-15 00:51:58
30 Jun 2016| : 5219|PESTECH|517,550|99,882|95,470|69,876|80,630|45,333|0|69,234|16,491|270,733|112,127|0|0|342,148|21.95|24.06|13.5|1.41|0.45|2019-03-15 00:51:58
30 Jun 2017| : 5219|PESTECH|498,319|114,280|109,430|94,911|86,595|70,247|0|39,517|22,150|401,212|274,362|0|0|464,366|28.12|23.54|19.05|1.48|0.43|2019-03-15 00:51:58
30 Jun 2018| : 5219|PESTECH|834,910|-|-|57,970|526,023|83,177|309|33,882|118,608|808,096|372,428|0|0|526,330|13.85|-|6.94|1.34|-|2019-03-15 00:51:58
31 Dec 2011| : 5219CF|PESTECH-CF|130,947|17,373|16,793|12,001|0|10,144|0|17,483|32,420|30,689|2,055|0|-3|49,221|13.75|48.76|9.16|2.35|0.15|2019-03-15 00:51:58
31 Dec 2012| : 5219CF|PESTECH-CF|136,098|25,360|23,902|16,524|0|16,689|0|13,038|20,501|59,944|1,837|0|0|65,383|17.78|28.84|12.14|1.87|0.2|2019-03-15 00:51:58
31 Dec 2013| : 5219CF|PESTECH-CF|181,766|31,999|29,662|20,721|0|24,511|1,013|62,657|18,025|109,426|4,628|0|0|92,283|17.55|26.28|11.4|1.7|0.32|2019-03-15 00:51:58
31 Dec 2015| : 5681|PETDAG|25,171,210|1,382,260|1,017,980|789,975|0|3,989,865|505,246|625,558|1,258,637|2,792,779|113,321|0|0|4,984,012|4.36|16.16|3.14|1.28|0.23|2019-03-15 00:51:58
31 Dec 2016| : 5681|PETDAG|21,816,599|1,512,728|1,157,398|944,608|0|3,794,252|494,521|803,374|2,431,637|3,771,629|84,461|0|0|5,336,526|5.74|18.31|4.33|1.34|0.3|2019-03-15 00:51:58
31 Dec 2017| : 5681|PETDAG|26,900,192|2,126,611|1,808,299|1,539,496|0|3,372,292|473,007|869,241|3,357,742|3,487,548|48,909|0|0|6,040,681|7.07|27.06|5.72|1.69|0.26|2019-03-15 00:51:58
31 Mar 2011| : 5681CW|PETDAG-CW|23,267,648|1,484,948|1,185,440|869,728|0|3,948,250|8,770|832,600|1,026,209|3,455,509|16,232|19,564|35,646|4,794,948|5.2|18.6|3.74|1.31|0.33|2019-03-15 00:51:58
31 Dec 2012| : 5681CW|PETDAG-CW|29,514,963|1,477,298|1,175,504|836,843|0|3,765,700|446,391|1,278,681|251,300|4,779,587|139,047|0|0|4,845,281|3.98|17.39|2.84|1.19|0.4|2019-03-15 00:51:58
31 Dec 2013| : 5681CW|PETDAG-CW|32,341,922|1,443,404|1,100,254|811,753|0|3,891,949|495,309|1,193,220|358,633|5,018,193|139,580|0|0|4,829,482|3.49|16.78|2.51|1.15|0.41|2019-03-15 00:51:59
31 Mar 2011| : 5681CX|PETDAG-CX|23,267,648|1,484,948|1,185,440|869,728|0|3,948,250|8,770|832,600|1,026,209|3,455,509|16,232|19,564|35,646|4,794,948|5.2|18.6|3.74|1.31|0.33|2019-03-15 00:51:59
31 Dec 2012| : 5681CX|PETDAG-CX|29,514,963|1,477,298|1,175,504|836,843|0|3,765,700|446,391|1,278,681|251,300|4,779,587|139,047|0|0|4,845,281|3.98|17.39|2.84|1.19|0.4|2019-03-15 00:51:59
31 Dec 2013| : 5681CX|PETDAG-CX|32,341,922|1,443,404|1,100,254|811,753|0|3,891,949|495,309|1,193,220|358,633|5,018,193|139,580|0|0|4,829,482|3.49|16.78|2.51|1.15|0.41|2019-03-15 00:51:59
31 Dec 2015| : 6033|PETGAS|4,455,955|3,029,154|2,252,602|1,987,452|0|11,323,848|680,228|46,367|1,230,815|828,029|0|0|0|11,594,936|46.95|17.93|44.6|2.32|0.09|2019-03-15 00:51:59
31 Dec 2016| : 6033|PETGAS|4,561,280|3,018,374|2,141,326|1,739,052|0|12,807,524|740,797|68,468|1,763,117|1,038,575|1,082,857|0|0|12,161,249|48.25|14.64|38.13|2.45|0.15|2019-03-15 00:51:59
31 Dec 2017| : 6033|PETGAS|4,809,623|3,255,242|2,265,226|1,792,682|0|12,898,583|758,514|66,663|2,500,357|715,594|1,987,447|0|0|12,762,465|49.2|14.39|37.27|4.76|0.19|2019-03-15 00:51:59
31 Mar 2011| : 6033CR|PETGAS-CR|3,524,952|2,567,894|1,843,859|1,439,251|0|6,830,609|177,693|100,399|2,756,079|452,171|423,580|0|49,415|8,465,756|54.48|17.46|40.83|7.74|0.04|2019-03-15 00:51:59
31 Dec 2012| : 6033CR|PETGAS-CR|3,576,771|2,453,351|1,790,944|1,405,049|0|9,777,939|308,980|38,638|1,706,219|1,473,791|0|0|0|9,167,255|52.33|15.85|39.28|1.6|0.11|2019-03-15 00:51:59
31 Dec 2013| : 6033CR|PETGAS-CR|3,892,139|2,694,056|1,970,683|2,078,888|0|10,611,108|331,043|38,615|912,123|1,139,475|0|0|0|10,265,547|50.01|21.4|53.41|1.47|0.08|2019-03-15 00:51:59
31 Mar 2011| : 6033CS|PETGAS-CS|3,524,952|2,567,894|1,843,859|1,439,251|0|6,830,609|177,693|100,399|2,756,079|452,171|423,580|0|49,415|8,465,756|54.48|17.46|40.83|7.74|0.04|2019-03-15 00:51:59
31 Dec 2012| : 6033CS|PETGAS-CS|3,576,771|2,453,351|1,790,944|1,405,049|0|9,777,939|308,980|38,638|1,706,219|1,473,791|0|0|0|9,167,255|52.33|15.85|39.28|1.6|0.11|2019-03-15 00:51:59
31 Dec 2013| : 6033CS|PETGAS-CS|3,892,139|2,694,056|1,970,683|2,078,888|0|10,611,108|331,043|38,615|912,123|1,139,475|0|0|0|10,265,547|50.01|21.4|53.41|1.47|0.08|2019-03-15 00:51:59
31 Dec 2015| : 3042|PETRONM|8,150,293|472,581|405,109|220,599|3,828|977,502|0|499,842|159,274|1,025,751|158,126|41,290|0|981,506|4.35|25.33|2.71|1.05|0.24|2019-03-15 00:51:59
31 Dec 2016| : 3042|PETRONM|7,602,477|450,046|360,831|237,551|1,194|956,007|137,138|710,081|171,640|1,284,097|92,014|42,431|0|1,163,897|4.67|22.15|3.12|1.18|0.12|2019-03-15 00:51:59
31 Dec 2017| : 3042|PETRONM|10,363,058|-|-|405,173|71|960,186|136,924|678,138|119,614|1,111,499|0|40,256|0|1,511,977|5.17|-|3.91|1.44|-|2019-03-15 00:51:59
31 Dec 2011| : 3042CS|PETRONM-CS|11,266,494|291,168|240,919|153,356|0|809,012|301,590|659,213|30,910|1,534,187|0|46,698|0|882,528|2.01|18.7|1.36|0.93|0.55|2019-03-15 00:51:59
31 Dec 2012| : 3042CS|PETRONM-CS|11,476,413|232,912|164,802|98,371|12,310|871,525|166,596|730,659|38,724|1,711,766|0|53,683|0|942,542|1.71|10.78|0.86|0.98|0.33|2019-03-15 00:51:59
31 Dec 2013| : 3042CS|PETRONM-CS|11,128,100|157,755|34,854|-64,246|9,138|945,705|163,173|694,765|100,722|1,827,978|0|42,000|0|861,791|-0.08|-7.12|-0.58|0.9|0.33|2019-03-15 00:51:59
31 Mar 2016| : 3611|PGLOBE|53,039|1,294|-1,839|275|90|2,114|36,487|13,959|172,810|6,261|0|0|0|241,168|2|0.11|0.52|33.28|0|2019-03-15 00:51:59
31 Mar 2017| : 3611|PGLOBE|37,349|-2,515|-2,192|1,616|0|880|72,201|9,801|8,611|3,374|0|0|0|242,145|8.33|0.67|4.33|51|0|2019-03-15 00:51:59
31 Mar 2018| : 3611|PGLOBE|19,630|-|-|-827|0|840|67,024|106,185|34,381|131,078|0|0|0|241,760|-2.99|-|-4.21|1.66|-|2019-03-15 00:51:59
31 Dec 2011| : 3611WA|PGLOBE-WA|43,730|2,135|-532|623|2,378|129,741|56|10,835|39,852|9,643|0|0|0|190,681|1.42|0.33|1.42|7.03|0|2019-03-15 00:51:59
31 Dec 2012| : 3611WA|PGLOBE-WA|46,068|329|-4,405|-2,951|2,169|127,851|56|9,177|39,585|7,129|0|0|0|187,722|-6.4|-1.56|-6.41|9.03|0|2019-03-15 00:51:59
31 Dec 2013| : 3611WA|PGLOBE-WA|46,634|5,211|3,747|4,968|1,958|126,609|56|9,983|45,719|6,800|0|0|0|192,691|10.86|2.61|10.65|10.37|0|2019-03-15 00:51:59
31 Dec 2015| : 7081|PHARMA|2,189,312|183,835|126,818|84,044|284,108|406,184|2,628|539,896|22,518|894,151|0|7,501|0|559,994|5.84|15.12|3.84|0.86|0.27|2019-03-15 00:52:00
31 Dec 2016| : 7081|PHARMA|2,189,022|149,655|103,839|45,599|342,796|420,465|2,616|532,211|70,456|1,062,020|0|8,593|0|559,407|4.83|8.15|2.08|0.83|0.37|2019-03-15 00:52:00
