thedate,thetime,comp_name,comp_code,stock_code,Category,Sub_category,open,low,high,lastDone,chg,chgPercent,vol,buy,buyval,sell,sellval,crawl_Timestamp,v_updownpercent,updownInd
2019-02-27 00:00:00,19:00:00,ALAM MARITIM RESOURCES BHD,ALAM,5115,main,energy,0.1,0.1,0.105,0.1,0,0,11052,0.1,16054,0.105,5363,2019-03-30 01:39:14,0,unchange
2019-02-27 00:00:00,19:00:00,BUMI ARMADA BERHAD,ARMADA,5210,main,energy,0.19,0.185,0.195,0.19,0,0,733394,0.185,284758,0.19,93603,2019-03-30 01:39:14,0,unchange
2019-02-27 00:00:00,19:00:00,BARAKAH OFFSHORE PETROLEUM BHD,BARAKAH,7251,main,energy,0.105,0.1,0.11,0.105,0.005,5,183159,0.1,104535,0.105,3991,2019-03-30 01:39:14,0,unchange
2019-02-27 00:00:00,19:00:00,CARIMIN PETROLEUM BERHAD,CARIMIN,5257,main,energy,0.71,0.7,0.76,0.75,0.04,5.63,173998,0.74,620,0.75,3773,2019-03-30 01:39:14,5.63380282,up
2019-02-27 00:00:00,19:00:00,COASTAL CONTRACTS BHD,COASTAL,5071,main,energy,1.06,1.05,1.09,1.05,0.03,2.94,2109,1.05,438,1.06,100,2019-03-30 01:39:14,-0.94339623,down
2019-02-27 00:00:00,19:00:00,DAYA MATERIALS BHD,DAYA,0091,main,energy,0.005,0.005,0.01,0.01,0,0,51554,0.005,1119658,0.01,260422,2019-03-30 01:39:14,100,up
2019-02-27 00:00:00,19:00:00,DAYANG ENTERPRISE HOLDINGS BHD,DAYANG,5141,main,energy,0.985,0.985,1.06,1,0.035,3.63,385581,0.995,8871,1,39643,2019-03-30 01:39:14,1.52284264,up
2019-02-27 00:00:00,19:00:00,DELEUM BHD,DELEUM,5132,main,energy,1.09,1.09,1.12,1.12,0.02,1.82,2423,1.11,88,1.12,1500,2019-03-30 01:39:14,2.75229358,up
2019-02-27 00:00:00,19:00:00,DIALOG GROUP BHD,DIALOG,7277,main,energy,3.23,3.22,3.25,3.24,0.01,0.31,92447,3.23,21661,3.24,19480,2019-03-30 01:39:14,0.30959752,up
2019-02-27 00:00:00,19:00:00,HANDAL RESOURCES BERHAD,HANDAL,7253,main,energy,0.35,0.345,0.355,0.35,0.005,1.45,491,0.35,100,0.36,100,2019-03-30 01:39:14,0,unchange
2019-02-27 00:00:00,19:00:00,HENGYUAN REFINING COMPANY BERHAD,HENGYUAN,4324,main,energy,5.8,5.76,6.02,5.98,0.16,2.75,8699,5.97,30,5.98,28,2019-03-30 01:39:14,3.10344828,up
2019-02-27 00:00:00,19:00:00,HIBISCUS PETROLEUM BHD,HIBISCS,5199,main,energy,1.02,1,1.02,1.02,0.01,0.99,212497,1.01,23462,1.02,32922,2019-03-30 01:39:14,0,unchange
2019-02-27 00:00:00,19:00:00,HIBISCUS PETROLEUM BERHAD - WARRANTS 2018/2021,HIBISCS-WC,5199WC,main,energy,0.47,0.46,0.48,0.46,0.01,2.13,74509,0.46,7991,0.47,2900,2019-03-30 01:39:14,-2.12765957,down
2019-02-27 00:00:00,19:00:00,SINO HUA-AN INTERNATIONAL BHD,HUAAN,2739,main,energy,0.19,0.185,0.195,0.185,0.01,5.13,70826,0.185,33786,0.19,6529,2019-03-30 01:39:14,-2.63157895,down
2019-02-27 00:00:00,19:00:00,ICON OFFSHORE BERHAD,ICON,5255,main,energy,0.1,0.09,0.1,0.1,0.005,5.26,40530,0.095,3632,0.1,11649,2019-03-30 01:39:14,0,unchange
2019-02-27 00:00:00,19:00:00,KNM GROUP BHD,KNM,7164,main,energy,0.105,0.1,0.105,0.105,0,0,61023,0.1,252539,0.105,48169,2019-03-30 01:39:14,0,unchange
2019-02-27 00:00:00,19:00:00,KNM GROUP BERHAD - WARRANTS 2015/2020,KNM-WB,7164WB,main,energy,0.02,0.02,0.02,0.02,0.005,20,1183,0.02,35,0.025,21690,2019-03-30 01:39:14,0,unchange
2019-02-27 00:00:00,19:00:00,MALAYSIA MARINE AND HEAVY ENG,MHB,5186,main,energy,0.755,0.74,0.76,0.755,0.005,0.66,6503,0.75,13769,0.76,21,2019-03-30 01:39:14,0,unchange
2019-02-27 00:00:00,19:00:00,PETRA ENERGY BHD,PENERGY,5133,main,energy,0.68,0.665,0.765,0.765,0.09,13.33,31335,0.765,111,0.77,706,2019-03-30 01:39:14,12.5,up
2019-02-27 00:00:00,19:00:00,PERDANA PETROLEUM BERHAD,PERDANA,7108,main,energy,0.295,0.29,0.31,0.29,0.005,1.75,95494,0.285,6500,0.29,1810,2019-03-30 01:39:14,-1.69491525,down
2019-02-27 00:00:00,19:00:00,PERISAI PETROLEUM TEKNOLOGI,PERISAI,0047,main,energy,0,0,0,0.005,0,0,0,0,0,0,0,2019-03-30 01:39:14,,
2019-02-27 00:00:00,19:00:00,PETRON MALAYSIA REFINING & MARKETING BERHAD,PETRONM,3042,main,energy,6.7,6.65,6.78,6.71,0,0,1323,6.7,7,6.8,20,2019-03-30 01:39:14,0.14925373,up
2019-02-27 00:00:00,19:00:00,REACH ENERGY BHD,REACH,5256,main,energy,0.3,0.295,0.31,0.295,0.005,1.67,28264,0.295,5424,0.3,1352,2019-03-30 01:39:14,-1.66666667,down
2019-02-27 00:00:00,19:00:00,REACH ENERGY BHD-WARRANTS A 14/22,REACH-WA,5256WA,main,energy,0.07,0.065,0.07,0.065,0,0,25240,0.065,108685,0.07,14467,2019-03-30 01:39:14,-7.14285714,down
2019-02-27 00:00:00,19:00:00,SAPURA ENERGY BERHAD,SAPNRG,5218,main,energy,0.31,0.31,0.315,0.31,0.005,1.64,528184,0.305,399544,0.31,74771,2019-03-30 01:39:14,0,unchange
2019-02-27 00:00:00,19:00:00,SAPURA ENERGY BERHAD - RCPS-I A 2019/2024,SAPNRG-PA,5218PA,main,energy,0.385,0.385,0.385,0.385,0,0,10,0.385,88,0.395,62,2019-03-30 01:39:14,0,unchange
2019-02-27 00:00:00,19:00:00,SAPURA ENERGY BERHAD - WARRANTS A 2019/2026,SAPNRG-WA,5218WA,main,energy,0.105,0.1,0.105,0.1,0,0,149434,0.1,84337,0.105,234441,2019-03-30 01:39:14,-4.76190476,down
2019-02-27 00:00:00,19:00:00,SCOMI GROUP BHD,SCOMI,7158,main,energy,0.04,0.04,0.045,0.04,0.005,11.11,8446,0.04,80112,0.045,6155,2019-03-30 01:39:14,0,unchange
2019-02-27 00:00:00,19:00:00,SCOMI GROUP BERHAD - WARRANTS B,SCOMI-WB,7158WB,main,energy,0.01,0.01,0.01,0.01,0,0,1022,0.01,22331,0.015,27956,2019-03-30 01:39:14,0,unchange
2019-02-27 00:00:00,19:00:00,SCOMI ENERGY SERVICES BHD,SCOMIES,7045,main,energy,0.055,0.05,0.06,0.055,0,0,14417,0.05,20059,0.055,1166,2019-03-30 01:39:14,0,unchange
2019-02-27 00:00:00,19:00:00,SERBA DINAMIK HOLDINGS BERHAD,SERBADK,5279,main,energy,3.93,3.92,3.98,3.96,0.03,0.76,28239,3.94,100,3.96,2619,2019-03-30 01:39:14,0.76335878,up
2019-02-27 00:00:00,19:00:00,SUMATEC RESOURCES BHD,SUMATEC,1201,main,energy,0.005,0.005,0.01,0.01,0,0,70162,0.005,3302438,0.01,493019,2019-03-30 01:39:14,100,up
2019-02-27 00:00:00,19:00:00,SUMATEC RES BHD-WARRANTS 11/21,SUMATEC-WA,1201WA,main,energy,0.005,0.005,0.005,0.005,0,0,940,0,0,0.005,560,2019-03-30 01:39:14,0,unchange
2019-02-27 00:00:00,19:00:00,T7 GLOBAL BERHAD,T7GLOBAL,7228,main,energy,0.43,0.425,0.44,0.44,0.005,1.15,3827,0.43,561,0.44,3689,2019-03-30 01:39:14,2.3255814,up
2019-02-27 00:00:00,19:00:00,TH HEAVY ENGINEERING BERHAD,THHEAVY,7206,main,energy,0.045,0.045,0.05,0.05,0.005,11.11,37495,0.045,37956,0.05,43891,2019-03-30 01:39:14,11.11111111,up
2019-02-27 00:00:00,19:00:00,TH HEAVY ENGINEERING BERHAD-ISLAMIC IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 15/20,THHEAVY-PB,7206PB,main,energy,0,0,0,0.015,0,0,0,0.015,866,0.065,264,2019-03-30 01:39:14,,
2019-02-27 00:00:00,19:00:00,UZMA BHD,UZMA,7250,main,energy,0.955,0.87,0.965,0.87,0.075,7.94,64172,0.87,490,0.88,50,2019-03-30 01:39:14,-8.90052356,down
2019-02-27 00:00:00,19:00:00,VELESTO ENERGY BERHAD,VELESTO,5243,main,energy,0.24,0.23,0.24,0.23,0.01,4.17,60872,0.23,28284,0.235,12117,2019-03-30 01:39:14,-4.16666667,down
2019-02-27 00:00:00,19:00:00,VELESTO ENERGY BERHAD - WARRANTS 2017/2024,VELESTO-WA,5243WA,main,energy,0.08,0.08,0.085,0.085,0,0,9785,0.08,13032,0.085,8954,2019-03-30 01:39:14,6.25,up
2019-02-27 00:00:00,19:00:00,WAH SEONG CORPORATION BHD,WASEONG,5142,main,energy,0.76,0.76,0.775,0.77,0.015,1.99,6151,0.77,551,0.775,110,2019-03-30 01:39:14,1.31578947,up
2019-02-27 00:00:00,19:00:00,YINSON HOLDINGS BHD,YINSON,7293,main,energy,4.4,4.4,4.56,4.5,0.13,2.97,24255,4.45,114,4.5,1540,2019-03-30 01:39:14,2.27272727,up
2019-02-28 00:00:00,19:00:00,ALAM MARITIM RESOURCES BHD,ALAM,5115,main,energy,0.1,0.095,0.1,0.095,0.005,5,20371,0.095,22406,0.1,2977,2019-03-30 01:39:14,-5,down
2019-02-28 00:00:00,19:00:00,BUMI ARMADA BERHAD,ARMADA,5210,main,energy,0.19,0.18,0.19,0.18,0.01,5.26,474781,0.18,237745,0.185,95155,2019-03-30 01:39:14,-5.26315789,down
2019-02-28 00:00:00,19:00:00,BARAKAH OFFSHORE PETROLEUM BHD,BARAKAH,7251,main,energy,0.105,0.09,0.105,0.09,0.015,14.29,338649,0.09,18115,0.095,10273,2019-03-30 01:39:14,-14.28571429,down
2019-02-28 00:00:00,19:00:00,CARIMIN PETROLEUM BERHAD,CARIMIN,5257,main,energy,0.755,0.71,0.77,0.725,0.025,3.33,90596,0.72,767,0.725,1781,2019-03-30 01:39:14,-3.97350993,down
2019-02-28 00:00:00,19:00:00,COASTAL CONTRACTS BHD,COASTAL,5071,main,energy,1.05,1.05,1.06,1.06,0.01,0.95,1329,1.05,231,1.06,19,2019-03-30 01:39:14,0.95238095,up
2019-02-28 00:00:00,19:00:00,DAYA MATERIALS BHD,DAYA,0091,main,energy,0.01,0.01,0.01,0.01,0,0,4212,0.005,1036088,0.01,248470,2019-03-30 01:39:14,0,unchange
2019-02-28 00:00:00,19:00:00,DAYANG ENTERPRISE HOLDINGS BHD,DAYANG,5141,main,energy,1.03,0.995,1.04,1,0,0,289586,0.995,4125,1,54880,2019-03-30 01:39:14,-2.91262136,down
2019-02-28 00:00:00,19:00:00,DELEUM BHD,DELEUM,5132,main,energy,1.13,1.09,1.13,1.09,0.03,2.68,2794,1.09,675,1.11,459,2019-03-30 01:39:14,-3.53982301,down
2019-02-28 00:00:00,19:00:00,DIALOG GROUP BHD,DIALOG,7277,main,energy,3.25,3.17,3.25,3.23,0.01,0.31,92886,3.22,811,3.23,38,2019-03-30 01:39:14,-0.61538462,down
2019-02-28 00:00:00,19:00:00,HANDAL RESOURCES BERHAD,HANDAL,7253,main,energy,0.345,0.345,0.345,0.345,0.005,1.43,40,0.345,610,0.37,200,2019-03-30 01:39:14,0,unchange
2019-02-28 00:00:00,19:00:00,HENGYUAN REFINING COMPANY BERHAD,HENGYUAN,4324,main,energy,5.71,5.66,5.99,5.98,0,0,21838,5.98,3100,5.99,31,2019-03-30 01:39:14,4.72854641,up
2019-02-28 00:00:00,19:00:00,HIBISCUS PETROLEUM BHD,HIBISCS,5199,main,energy,1.03,0.99,1.03,1.02,0,0,233201,1.01,18,1.02,8985,2019-03-30 01:39:14,-0.97087379,down
2019-02-28 00:00:00,19:00:00,HIBISCUS PETROLEUM BERHAD - WARRANTS 2018/2021,HIBISCS-WC,5199WC,main,energy,0.47,0.45,0.47,0.455,0.005,1.09,88726,0.455,1004,0.46,2320,2019-03-30 01:39:14,-3.19148936,down
2019-02-28 00:00:00,19:00:00,SINO HUA-AN INTERNATIONAL BHD,HUAAN,2739,main,energy,0.185,0.18,0.19,0.18,0.005,2.7,92368,0.18,39851,0.185,1200,2019-03-30 01:39:14,-2.7027027,down
2019-02-28 00:00:00,19:00:00,ICON OFFSHORE BERHAD,ICON,5255,main,energy,0.08,0.07,0.08,0.08,0.02,20,124772,0.075,150,0.08,23720,2019-03-30 01:39:14,0,unchange
2019-02-28 00:00:00,19:00:00,KNM GROUP BHD,KNM,7164,main,energy,0.095,0.09,0.095,0.09,0.015,14.29,416240,0.09,110541,0.095,141278,2019-03-30 01:39:14,-5.26315789,down
2019-02-28 00:00:00,19:00:00,KNM GROUP BERHAD - WARRANTS 2015/2020,KNM-WB,7164WB,main,energy,0.02,0.015,0.02,0.015,0.005,25,31365,0.01,25721,0.015,2461,2019-03-30 01:39:14,-25,down
2019-02-28 00:00:00,19:00:00,MALAYSIA MARINE AND HEAVY ENG,MHB,5186,main,energy,0.75,0.74,0.75,0.745,0.01,1.32,3655,0.735,300,0.75,754,2019-03-30 01:39:14,-0.66666667,down
2019-02-28 00:00:00,19:00:00,PETRA ENERGY BHD,PENERGY,5133,main,energy,0.78,0.76,0.785,0.77,0.005,0.65,15271,0.765,1448,0.77,212,2019-03-30 01:39:14,-1.28205128,down
2019-02-28 00:00:00,19:00:00,PERDANA PETROLEUM BERHAD,PERDANA,7108,main,energy,0.29,0.27,0.295,0.275,0.015,5.17,61057,0.275,7789,0.28,1388,2019-03-30 01:39:14,-5.17241379,down
2019-02-28 00:00:00,19:00:00,PERISAI PETROLEUM TEKNOLOGI,PERISAI,0047,main,energy,0,0,0,0.005,0,0,0,0,0,0,0,2019-03-30 01:39:14,,
2019-02-28 00:00:00,19:00:00,PETRON MALAYSIA REFINING & MARKETING BERHAD,PETRONM,3042,main,energy,6.72,6.61,6.72,6.62,0.09,1.34,2235,6.61,159,6.66,53,2019-03-30 01:39:14,-1.48809524,down
2019-02-28 00:00:00,19:00:00,REACH ENERGY BHD,REACH,5256,main,energy,0.305,0.295,0.31,0.295,0,0,27639,0.29,2515,0.295,1050,2019-03-30 01:39:14,-3.27868852,down
2019-02-28 00:00:00,19:00:00,REACH ENERGY BHD-WARRANTS A 14/22,REACH-WA,5256WA,main,energy,0.07,0.065,0.07,0.065,0,0,83268,0.065,74264,0.07,33746,2019-03-30 01:39:14,-7.14285714,down
2019-02-28 00:00:00,19:00:00,SAPURA ENERGY BERHAD,SAPNRG,5218,main,energy,0.315,0.305,0.315,0.31,0,0,1395861,0.31,146548,0.315,131347,2019-03-30 01:39:14,-1.58730159,down
2019-02-28 00:00:00,19:00:00,SAPURA ENERGY BERHAD - RCPS-I A 2019/2024,SAPNRG-PA,5218PA,main,energy,0.385,0.385,0.385,0.385,0,0,50,0.385,88,0.39,20,2019-03-30 01:39:14,0,unchange
2019-02-28 00:00:00,19:00:00,SAPURA ENERGY BERHAD - WARRANTS A 2019/2026,SAPNRG-WA,5218WA,main,energy,0.105,0.095,0.105,0.1,0,0,170294,0.1,29787,0.105,157656,2019-03-30 01:39:14,-4.76190476,down
2019-02-28 00:00:00,19:00:00,SCOMI GROUP BHD,SCOMI,7158,main,energy,0.04,0.04,0.045,0.04,0,0,5908,0.04,74374,0.045,14904,2019-03-30 01:39:14,0,unchange
2019-02-28 00:00:00,19:00:00,SCOMI GROUP BERHAD - WARRANTS B,SCOMI-WB,7158WB,main,energy,0.01,0.01,0.01,0.01,0,0,2360,0.01,19966,0.015,26807,2019-03-30 01:39:14,0,unchange
2019-02-28 00:00:00,19:00:00,SCOMI ENERGY SERVICES BHD,SCOMIES,7045,main,energy,0.05,0.05,0.055,0.055,0,0,18717,0.05,4324,0.055,28573,2019-03-30 01:39:14,10,up
2019-02-28 00:00:00,19:00:00,SERBA DINAMIK HOLDINGS BERHAD,SERBADK,5279,main,energy,4,3.93,4.03,3.95,0.01,0.25,29038,3.94,255,3.95,1753,2019-03-30 01:39:14,-1.25,down
2019-02-28 00:00:00,19:00:00,SUMATEC RESOURCES BHD,SUMATEC,1201,main,energy,0.01,0.005,0.01,0.01,0,0,50036,0.005,3268480,0.01,566997,2019-03-30 01:39:14,0,unchange
2019-02-28 00:00:00,19:00:00,SUMATEC RES BHD-WARRANTS 11/21,SUMATEC-WA,1201WA,main,energy,0,0,0,0.005,0,0,0,0.005,4000,0.01,13325,2019-03-30 01:39:14,,
2019-02-28 00:00:00,19:00:00,T7 GLOBAL BERHAD,T7GLOBAL,7228,main,energy,0.445,0.44,0.47,0.45,0.01,2.27,26519,0.445,980,0.455,2838,2019-03-30 01:39:14,1.12359551,up
2019-02-28 00:00:00,19:00:00,TH HEAVY ENGINEERING BERHAD,THHEAVY,7206,main,energy,0.05,0.045,0.06,0.05,0,0,262758,0.05,29867,0.055,76173,2019-03-30 01:39:14,0,unchange
2019-02-28 00:00:00,19:00:00,TH HEAVY ENGINEERING BERHAD-ISLAMIC IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 15/20,THHEAVY-PB,7206PB,main,energy,0,0,0,0.015,0,0,0,0.015,866,0.065,264,2019-03-30 01:39:14,,
2019-02-28 00:00:00,19:00:00,UZMA BHD,UZMA,7250,main,energy,0.9,0.84,0.9,0.875,0.005,0.57,20954,0.87,2129,0.875,3082,2019-03-30 01:39:14,-2.77777778,down
2019-02-28 00:00:00,19:00:00,VELESTO ENERGY BERHAD,VELESTO,5243,main,energy,0.245,0.24,0.25,0.25,0.02,8.7,168541,0.245,34324,0.25,32938,2019-03-30 01:39:14,2.04081633,up
2019-02-28 00:00:00,19:00:00,VELESTO ENERGY BERHAD - WARRANTS 2017/2024,VELESTO-WA,5243WA,main,energy,0.085,0.085,0.09,0.085,0,0,16855,0.085,3525,0.09,29614,2019-03-30 01:39:14,0,unchange
2019-02-28 00:00:00,19:00:00,WAH SEONG CORPORATION BHD,WASEONG,5142,main,energy,0.77,0.76,0.77,0.765,0.005,0.65,4395,0.765,291,0.77,643,2019-03-30 01:39:14,-0.64935065,down
2019-02-28 00:00:00,19:00:00,YINSON HOLDINGS BHD,YINSON,7293,main,energy,4.45,4.35,4.52,4.35,0.15,3.33,22168,4.35,5,4.5,300,2019-03-30 01:39:14,-2.24719101,down
2019-03-01 00:00:00,19:00:00,ALAM MARITIM RESOURCES BHD,ALAM,5115,main,energy,0.09,0.085,0.095,0.095,0,0,53618,0.09,15798,0.095,9668,2019-03-30 01:39:14,5.55555556,up
2019-03-01 00:00:00,19:00:00,BUMI ARMADA BERHAD,ARMADA,5210,main,energy,0.155,0.15,0.18,0.175,0.005,2.78,1554247,0.175,163391,0.18,132390,2019-03-30 01:39:14,12.90322581,up
2019-03-01 00:00:00,19:00:00,BARAKAH OFFSHORE PETROLEUM BHD,BARAKAH,7251,main,energy,0.09,0.08,0.1,0.095,0.005,5.56,325058,0.095,39736,0.1,44979,2019-03-30 01:39:14,5.55555556,up
2019-03-01 00:00:00,19:00:00,CARIMIN PETROLEUM BERHAD,CARIMIN,5257,main,energy,0.72,0.71,0.815,0.815,0.09,12.41,382843,0.815,6867,0.82,4101,2019-03-30 01:39:14,13.19444444,up
2019-03-01 00:00:00,19:00:00,COASTAL CONTRACTS BHD,COASTAL,5071,main,energy,1.05,1.03,1.06,1.04,0.02,1.89,1315,1.04,95,1.05,98,2019-03-30 01:39:14,-0.95238095,down
2019-03-01 00:00:00,19:00:00,DAYA MATERIALS BHD,DAYA,0091,main,energy,0.005,0.005,0.01,0.005,0.005,50,163934,0.005,827762,0.01,364646,2019-03-30 01:39:14,0,unchange
2019-03-01 00:00:00,19:00:00,DAYANG ENTERPRISE HOLDINGS BHD,DAYANG,5141,main,energy,1.01,0.99,1.18,1.18,0.18,18,644954,1.18,12086,1.19,4652,2019-03-30 01:39:14,16.83168317,up
2019-03-01 00:00:00,19:00:00,DELEUM BHD,DELEUM,5132,main,energy,1.08,1.07,1.14,1.12,0.03,2.75,5204,1.12,10,1.13,365,2019-03-30 01:39:14,3.7037037,up
2019-03-01 00:00:00,19:00:00,DIALOG GROUP BHD,DIALOG,7277,main,energy,3.2,3.15,3.22,3.18,0.05,1.55,56676,3.17,100,3.18,295,2019-03-30 01:39:14,-0.625,down
2019-03-01 00:00:00,19:00:00,HANDAL RESOURCES BERHAD,HANDAL,7253,main,energy,0.36,0.35,0.36,0.35,0.005,1.45,139,0.35,250,0.36,161,2019-03-30 01:39:14,-2.77777778,down
2019-03-01 00:00:00,19:00:00,HENGYUAN REFINING COMPANY BERHAD,HENGYUAN,4324,main,energy,5.98,5.86,6.05,6,0.02,0.33,8176,6,2969,6.02,39,2019-03-30 01:39:14,0.33444816,up
2019-03-01 00:00:00,19:00:00,HIBISCUS PETROLEUM BHD,HIBISCS,5199,main,energy,1.01,0.99,1.05,1.05,0.03,2.94,363152,1.05,19380,1.06,21011,2019-03-30 01:39:14,3.96039604,up
2019-03-01 00:00:00,19:00:00,HIBISCUS PETROLEUM BERHAD - WARRANTS 2018/2021,HIBISCS-WC,5199WC,main,energy,0.46,0.45,0.48,0.48,0.025,5.49,100274,0.475,620,0.48,10968,2019-03-30 01:39:14,4.34782609,up
2019-03-01 00:00:00,19:00:00,SINO HUA-AN INTERNATIONAL BHD,HUAAN,2739,main,energy,0.18,0.18,0.225,0.225,0.045,25,722113,0.22,96646,0.225,37905,2019-03-30 01:39:14,25,up
2019-03-01 00:00:00,19:00:00,ICON OFFSHORE BERHAD,ICON,5255,main,energy,0.075,0.07,0.08,0.07,0.01,12.5,96027,0.065,23281,0.07,14134,2019-03-30 01:39:14,-6.66666667,down
2019-03-01 00:00:00,19:00:00,KNM GROUP BHD,KNM,7164,main,energy,0.09,0.085,0.095,0.095,0.005,5.56,136120,0.09,166861,0.095,137301,2019-03-30 01:39:14,5.55555556,up
2019-03-01 00:00:00,19:00:00,KNM GROUP BERHAD - WARRANTS 2015/2020,KNM-WB,7164WB,main,energy,0.01,0.01,0.015,0.015,0,0,7377,0.015,280,0.02,22600,2019-03-30 01:39:14,50,up
2019-03-01 00:00:00,19:00:00,MALAYSIA MARINE AND HEAVY ENG,MHB,5186,main,energy,0.735,0.73,0.755,0.755,0.01,1.34,16289,0.755,118,0.76,100,2019-03-30 01:39:14,2.72108844,up
2019-03-01 00:00:00,19:00:00,PETRA ENERGY BHD,PENERGY,5133,main,energy,0.775,0.735,0.93,0.905,0.135,17.53,69092,0.905,1088,0.91,54,2019-03-30 01:39:14,16.77419355,up
2019-03-01 00:00:00,19:00:00,PERDANA PETROLEUM BERHAD,PERDANA,7108,main,energy,0.275,0.265,0.3,0.295,0.02,7.27,383101,0.29,7776,0.295,12941,2019-03-30 01:39:14,7.27272727,up
2019-03-01 00:00:00,19:00:00,PERISAI PETROLEUM TEKNOLOGI,PERISAI,0047,main,energy,0,0,0,0.005,0,0,0,0,0,0,0,2019-03-30 01:39:14,,
2019-03-01 00:00:00,19:00:00,PETRON MALAYSIA REFINING & MARKETING BERHAD,PETRONM,3042,main,energy,6.62,6.52,6.65,6.61,0.01,0.15,1888,6.61,43,6.7,5,2019-03-30 01:39:14,-0.1510574,down
2019-03-01 00:00:00,19:00:00,REACH ENERGY BHD,REACH,5256,main,energy,0.28,0.275,0.3,0.295,0,0,74858,0.295,8207,0.3,4236,2019-03-30 01:39:14,5.35714286,up
2019-03-01 00:00:00,19:00:00,REACH ENERGY BHD-WARRANTS A 14/22,REACH-WA,5256WA,main,energy,0.065,0.06,0.07,0.065,0,0,155932,0.065,22,0.07,24105,2019-03-30 01:39:14,0,unchange
2019-03-01 00:00:00,19:00:00,SAPURA ENERGY BERHAD,SAPNRG,5218,main,energy,0.315,0.31,0.32,0.315,0.005,1.61,1219973,0.315,179925,0.32,221847,2019-03-30 01:39:14,0,unchange
2019-03-01 00:00:00,19:00:00,SAPURA ENERGY BERHAD - RCPS-I A 2019/2024,SAPNRG-PA,5218PA,main,energy,0.385,0.385,0.385,0.385,0,0,4,0.385,83,0.4,116,2019-03-30 01:39:14,0,unchange
2019-03-01 00:00:00,19:00:00,SAPURA ENERGY BERHAD - WARRANTS A 2019/2026,SAPNRG-WA,5218WA,main,energy,0.1,0.1,0.105,0.105,0.005,5,64055,0.1,150596,0.105,182506,2019-03-30 01:39:14,5,up
2019-03-01 00:00:00,19:00:00,SCOMI GROUP BHD,SCOMI,7158,main,energy,0.045,0.04,0.045,0.045,0.005,12.5,4268,0.04,69087,0.045,19313,2019-03-30 01:39:14,0,unchange
2019-03-01 00:00:00,19:00:00,SCOMI GROUP BERHAD - WARRANTS B,SCOMI-WB,7158WB,main,energy,0.01,0.01,0.01,0.01,0,0,70,0.01,19896,0.015,23971,2019-03-30 01:39:14,0,unchange
2019-03-01 00:00:00,19:00:00,SCOMI ENERGY SERVICES BHD,SCOMIES,7045,main,energy,0.05,0.05,0.055,0.055,0,0,15610,0.05,3090,0.055,28568,2019-03-30 01:39:14,10,up
2019-03-01 00:00:00,19:00:00,SERBA DINAMIK HOLDINGS BERHAD,SERBADK,5279,main,energy,3.93,3.91,3.97,3.92,0.03,0.76,17311,3.91,411,3.92,935,2019-03-30 01:39:14,-0.25445293,down
2019-03-01 00:00:00,19:00:00,SUMATEC RESOURCES BHD,SUMATEC,1201,main,energy,0.005,0.005,0.01,0.005,0.005,50,19354,0.005,2704645,0.01,511824,2019-03-30 01:39:14,0,unchange
2019-03-01 00:00:00,19:00:00,SUMATEC RES BHD-WARRANTS 11/21,SUMATEC-WA,1201WA,main,energy,0,0,0,0.005,0,0,0,0.005,3000,0.01,12290,2019-03-30 01:39:14,,
2019-03-01 00:00:00,19:00:00,T7 GLOBAL BERHAD,T7GLOBAL,7228,main,energy,0.455,0.43,0.47,0.47,0.02,4.44,18899,0.47,1753,0.475,282,2019-03-30 01:39:14,3.2967033,up
2019-03-01 00:00:00,19:00:00,TH HEAVY ENGINEERING BERHAD,THHEAVY,7206,main,energy,0.05,0.05,0.055,0.055,0.005,10,52850,0.05,50494,0.055,68571,2019-03-30 01:39:14,10,up
2019-03-01 00:00:00,19:00:00,TH HEAVY ENGINEERING BERHAD-ISLAMIC IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 15/20,THHEAVY-PB,7206PB,main,energy,0,0,0,0.015,0,0,0,0.015,866,0.065,264,2019-03-30 01:39:14,,
2019-03-01 00:00:00,19:00:00,UZMA BHD,UZMA,7250,main,energy,0.86,0.84,0.92,0.91,0.035,4,41179,0.91,168,0.915,420,2019-03-30 01:39:14,5.81395349,up
2019-03-01 00:00:00,19:00:00,VELESTO ENERGY BERHAD,VELESTO,5243,main,energy,0.25,0.24,0.25,0.245,0.005,2,185511,0.245,12475,0.25,38856,2019-03-30 01:39:14,-2,down
2019-03-01 00:00:00,19:00:00,VELESTO ENERGY BERHAD - WARRANTS 2017/2024,VELESTO-WA,5243WA,main,energy,0.085,0.08,0.09,0.09,0.005,5.88,42460,0.085,10619,0.09,23247,2019-03-30 01:39:14,5.88235294,up
2019-03-01 00:00:00,19:00:00,WAH SEONG CORPORATION BHD,WASEONG,5142,main,energy,0.76,0.75,0.785,0.78,0.015,1.96,5983,0.78,245,0.785,233,2019-03-30 01:39:14,2.63157895,up
2019-03-01 00:00:00,19:00:00,YINSON HOLDINGS BHD,YINSON,7293,main,energy,4.48,4.4,4.53,4.45,0.1,2.3,34116,4.42,50,4.45,15168,2019-03-30 01:39:14,-0.66964286,down
